#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
35,9106,3458,6877,4004,5567,7248,89•,85•,RED,1,1.0,5,14,0,2,0,1.9666666666666668,19,5,0,2
36,10070,6090,2246,5980,9206,9763,107•,75•,RED,0,0.13333333333333333,21,10,0,2,1,0.23333333333333334,7,8,0,2
37,9671,3357,3546,244,7911,8397,132•,72•,RED,1,3.966666666666667,15,12,0,2,0,0.03333333333333333,20,6,0,2
38,3875,288,10019,2771,2054,5256,94•,170•,BLUE,0,0.3,21,10,0,2,1,1.3000000000000003,29,13,1,2
39,5248,7054,7210,1506,3234,904,50,101•,BLUE,0,1.2000000000000002,12,4,0,1,1,1.9333333333333331,22,4,0,2
40,9566,858,8767,4327,5610,1940,74•,81•,BLUE,0,0.06666666666666667,12,10,0,2,0,1.1,14,9,0,2
41,10019,2246,5260,288,3458,7911,38•,72•,BLUE,0,0.03333333333333333,11,2,0,2,0,1.2000000000000002,14,9,0,2
42,2771,7203,4004,3357,9763,6114,73•,120•,BLUE,1,3.033333333333333,13,4,0,2,0,0.16666666666666666,16,13,1,2
43,858,8397,904,7248,9671,10070,74•,53•,RED,0,0.03333333333333333,20,5,0,2,0,1.9666666666666668,16,3,0,2
44,5567,4327,5980,3234,244,5256,86•,113•,BLUE,0,0.03333333333333333,21,9,0,2,1,0.03333333333333333,31,4,0,2
45,2054,3546,8767,6877,1506,6090,123•,172•,BLUE,0,5.066666666666666,11,14,1,2,1,2.0666666666666664,17,16,0,2
46,2075,5610,5248,7210,1940,9106,145•,24•,RED,1,0.6,21,10,2,2,0,1.1333333333333333,6,1,0,2
47,9566,3875,6114,7054,9206,858,118•,62•,RED,0,0.09999999999999999,20,15,0,2,0,0.19999999999999998,15,4,0,2
48,5260,1506,7203,8397,7248,10019,59•,54•,RED,0,1.8999999999999997,8,5,0,2,0,1.0,12,5,0,2
49,3458,5248,2054,5610,10070,288,106•,91•,RED,0,1.2000000000000002,8,15,1,2,1,0.3333333333333333,18,7,0,2
50,6877,4327,2771,904,244,9566,113•,106•,RED,0,1.0666666666666667,14,16,0,2,0,0.0,22,11,0,2
51,9763,5567,2075,8767,7054,2246,164•,42•,RED,1,1.5000000000000002,19,15,1,2,0,0.06666666666666667,14,2,0,2
52,5256,9671,9206,9106,5980,3357,72,96•,BLUE,0,1.1333333333333333,25,3,0,1,1,1.1666666666666667,20,3,1,2
53,7911,3546,3875,7210,3234,4004,76•,76•,TIE,0,2.0,11,10,0,2,0,1.1,15,7,0,2
54,6090,6114,2771,1940,5567,288,128•,101•,RED,0,0.19999999999999998,28,11,0,2,1,0.23333333333333334,24,6,0,2
55,1506,9763,5248,9206,5260,7248,99•,46•,RED,0,2.0,12,10,1,2,0,1.1,11,4,0,2
56,8767,10019,10070,244,858,7210,62•,72•,BLUE,0,0.1,12,7,0,2,0,0.16666666666666666,17,7,0,2
57,1940,3357,3458,5980,3546,6877,107•,76•,RED,0,0.16666666666666666,18,9,1,2,1,2.966666666666667,11,5,0,2
58,904,5256,4327,2054,2075,2246,116•,138•,BLUE,0,0.9666666666666667,31,9,0,2,0,2.6,15,14,2,2
59,9671,6090,8397,3875,7054,4004,120•,94•,RED,1,0.06666666666666665,20,10,1,2,0,1.1,27,7,0,2
60,9106,9566,5610,7911,3234,7203,83•,34•,RED,1,2.1,11,7,0,2,0,1.0,9,2,0,2
61,4327,244,9206,5260,2054,7210,96•,99•,BLUE,0,1.0666666666666667,16,11,0,2,0,1.3,10,11,1,2
62,6877,8397,3357,288,5248,7248,120•,76•,RED,0,0.16666666666666666,17,14,1,2,0,2.166666666666667,14,8,0,2
63,3234,9763,7054,3458,5980,5610,48•,89•,BLUE,0,0.06666666666666667,11,4,0,2,1,0.2,17,8,0,2
64,9106,2771,2246,858,4004,1506,62,156•,BLUE,0,1.0666666666666667,18,4,0,1,1,2.933333333333333,20,13,1,2
65,3546,6114,5567,9566,10070,2075,125•,158•,BLUE,1,1.9000000000000001,27,8,0,2,1,1.4666666666666668,16,15,1,2
66,1940,10019,9671,6090,5256,7911,36•,139•,BLUE,0,1.0333333333333334,8,3,0,2,0,1.166666666666667,33,10,1,2
67,7203,904,3458,8767,3875,6877,49•,86•,BLUE,0,0.9666666666666667,15,3,0,2,1,0.16666666666666666,14,7,0,2
68,8397,2054,5610,2771,288,3546,91•,123•,BLUE,0,1.3,13,8,1,2,1,2.1333333333333333,18,13,0,2
69,7210,9763,9566,6090,5980,858,78•,105•,BLUE,0,0.16666666666666666,5,14,0,2,0,0.19999999999999998,17,11,1,2
70,7911,3357,1506,4327,8767,6114,120•,103,RED,1,2.0999999999999996,17,10,1,2,0,0.9666666666666667,18,11,0,1
71,9206,7203,10070,5256,2075,10019,44•,110•,BLUE,0,0.13333333333333333,10,4,0,2,0,0.5,22,8,1,2
72,2246,904,5567,9671,9106,5260,93•,41•,RED,1,0.03333333333333333,28,3,0,2,0,1.9333333333333333,10,3,0,2
73,1940,3875,3234,244,7248,7054,70•,93•,BLUE,0,0.13333333333333333,22,3,0,2,1,1.0,17,7,0,2
74,4004,8767,9763,5248,9566,10019,81•,72•,RED,1,1.0333333333333334,13,7,0,2,0,0.06666666666666667,8,11,0,2
75,3458,5567,9206,1506,4327,9671,62•,112•,BLUE,0,0.16666666666666666,13,7,0,2,0,2.833333333333333,12,13,1,2
76,7248,904,7911,3357,288,244,28•,174•,BLUE,0,1.0,7,2,0,2,1,0.3,26,17,1,2
77,3546,7054,5256,858,2771,1940,110•,86•,RED,1,1.9333333333333336,26,7,0,2,0,0.16666666666666666,22,6,0,2
78,5248,10070,9106,7203,6114,2054,38•,132•,BLUE,0,1.0333333333333334,9,2,0,2,1,2.1333333333333333,15,9,2,2
79,6090,5610,7210,2246,3875,8397,94•,87•,RED,0,0.3666666666666667,18,9,0,2,1,0.09999999999999999,18,6,0,2
80,5980,2075,4004,3234,6877,5260,141•,73•,RED,1,2.466666666666667,25,6,2,2,0,0.03333333333333333,13,7,0,2
